0.36457,0.36533,0.38652,0.38568,0.3906,0.40462,0.37339,0.37336,0.14297,0.17978,0.15485,0.15606,0.28331,0.31509,0.31798,0.32853,0.31231,0.23857,0.17886,0.043411
0.043153,0.041799,0.028632,0.033221,0.030939,0.023967,0.025275,0.033183,0.01669,0.020463,0.019698,0.020865,0.037609,0.079369,0.077378,0.077334,0.10406,0.2879,0.48344,0.87164
0.22677,0.22661,0.19922,0.19706,0.18975,0.16889,0.22805,0.22032,0.69724,0.61978,0.6705,0.66688,0.39572,0.28995,0.28666,0.2655,0.27112,0.23483,0.15877,0.041524
0.36552,0.36626,0.38564,0.38403,0.38872,0.40252,0.37329,0.37314,0.14311,0.17998,0.15495,0.15619,0.28336,0.31559,0.31799,0.32863,0.31251,0.2387,0.17893,0.043428
